ItemCode	Description	PrimarySupplier	PrimarySupplierProductCode	Barcode	ProductGroup	ProductGroupName	RetailPrice	QtyOnHand	QtyOnOrder	CreationDate	Status	LastSellPriceChange	Duplicate pairs
9322838004441	SZ AMLODIPINE TAB 10MG 30	APIQ	250805	9322838004441	DIS	Dispensary	0	0	0	24/06/2016	A	24/06/2016	
9322838005370	SZ AMOXYCILLIN CAP 250MG BL 20	APIQ	297534	9322838005370	DIS	Dispensary	2.99	0	0	18/03/2019	A	18/03/2019	
9322838005363	SZ AMOXYCILLIN CAP 500MG BL 20	APIQ	597325	9322838005363	DIS	Dispensary	0	0	0	31/05/2016	A	1/06/2016	
9322838005356	SZ AMOXYCILLIN SUSP 250MG/5ML	APIQ	602035	9322838005356	DIS	Dispensary	2.99	13	0	26/04/2017	A	26/04/2017	
9322838007879	SZ ANASTROZOLE TAB 1MG BL 30	APIQ	355852	9322838007879	DIS	Dispensary	0	0	0	14/12/2016	A	14/12/2016	
9322838006407	SZ ARIPIPRAZOLE 30MG TAB X 30 BL PK	APIQ	20350	9322838006407	DIS	Dispensary	0	4	0	20/12/2016	A	28/06/2018	
9322838006858	SZ ATENOLOL TAB 50MG BL 30	APIQ	317993	9322838006858	DIS	Dispensary	0	1	0	6/04/2016	A	7/04/2016	
9322838009293	SZ ATORVASTATIN TAB 20MG BL 30	APIQ	366838	9322838009293	DIS	Dispensary	3.99	15	0	18/05/2018	A	18/05/2018	
9322838009309	SZ ATORVASTATIN TAB 40MG BL 30	APIQ	366846	9322838009309	DIS	Dispensary	0	0	0	8/05/2015	A	8/05/2015	
9322838008043	SZ ATORVASTATIN TAB 80MG	APIQ	366862	9322838008043	DIS	Dispensary	0	713	0	23/07/2014	A	23/07/2014	
9322838006490	SZ AZATHIOPRINE TAB 50MG BL100	APIQ	316644	9322838006490	DIS	Dispensary	0	0	0	8/05/2018	A	8/05/2018	
9322838011791	SZ BETAHISTINE 16MG TAB 25 BL	APIQ	29945	9322838011791	DIS	Dispensary	0	2	0	1/12/2017	A	1/12/2017	
9322838010985	SZ BIMATOPROST EYE DROP 300 ML BT	APIQ	28814	9322838010985	DIS	Dispensary	0	5	0	22/09/2017	A	22/09/2017	
9322838004984	SZ BISOPROLOL  2.5MG BL 28	APIQ	296600	9322838004984	DIS	Dispensary	11.49	2	0	30/10/2017	A	30/10/2017	
9322838005004	SZ BISOPROLOL 10MG BL 28	APIQ	296635	9322838005004	DIS	Dispensary	0	0	0	7/10/2016	A	10/10/2016	
9322838011098	SZ CALCIPOTRIOL/BETAMETHASONE 50/50	APIQ	21223	9322838011098	DIS	Dispensary	0	4	0	1/02/2017	A	13/07/2018	
9322838008708	SZ CANDESARTAN 32MG TAB 3	APIQ	206938	9322838008708	DIS	Dispensary	0	21	0	14/05/2014	A	28/04/2017	
9322838008685	SZ CANDESARTAN 8MG TAB 30	APIQ	206881	9322838008685	DIS	Dispensary	0	18	0	20/09/2013	A		
9322838008647	SZ CANDESARTAN HCT 16/12.5 TAB	APIQ	206792	9322838008647	DIS	Dispensary	0	2	0	20/09/2013	A		
9322838006582	SZ CAPTOPRIL TAB 25MG BL 90	APIQ	314757	9322838006582	DIS	Dispensary	0	3	0	19/05/2015	A	19/05/2015	
9322838006599	SZ CAPTOPRIL TAB 50MG BL 90	APIQ	318108	9322838006599	DIS	Dispensary	0	1	0	19/10/2016	A	19/10/2016	
9322838008937	SZ CARBAMAZEPINE 200MG 100TABS	APIQ	454672	9322838008937	DIS	Dispensary	0	11	2	11/02/2014	A	30/07/2018	
9322838006261	SZ CARVEDILOL TAB 12.5MG BT 60	APIQ	307130	9322838006261	DIS	Dispensary	23.99	10	0	22/02/2017	A	22/02/2017	
9322838006254	SZ CARVEDILOL TAB 6.25MG BL 60	APIQ	307122	9322838006254	DIS	Dispensary	14.99	4	0	18/05/2018	A	18/05/2018	
9322838004274	SZ Cefalexin 125mg/5ml	1APIQ	9.32284E+12		DIS	Dispensary	0	0	0	24/08/2021	A		
9322838005172	SZ CEFALEXIN 250MG BL 20	APIQ	282340	9322838005172	DIS	Dispensary	1.49	-4	0	8/09/2016	A	8/09/2016	
9322838005189	SZ CEFALEXIN 500MG 20 BLI	APIQ	436925	9322838005189	DIS	Dispensary	0	87.6	0	3/04/2014	A	9/01/2019	
9322838004281	SZ CEFALEXIN SUSP 250MG/5ML PD	APIQ	271357	9322838004281	DIS	Dispensary	0	6	0	14/01/2016	A	14/01/2016	
9324052001374	SZ CEFTRIAXONE 1GM	APIQ	549924	9324052001374	DIS	Dispensary	4.49	0	0	24/02/2014	A	24/02/2014	
9322838009422	SZ CELECOXIB 100MG HGC BL 60	APIQ	911178	9322838009422	DIS	Dispensary	0	-6	0	22/03/2016	A	22/03/2016	
9322838009439	SZ CELECOXIB 200MG HGC BL 30	APIQ	911186	9322838009439	DIS	Dispensary	19.99	0	0	29/04/2016	A	29/04/2016	
9322838011135	SZ CIPROFLOXACIN 500MG BLST 14 TAB	APIQ	20709	9322838011135	DIS	Dispensary	0	6	0	11/02/2020	A	13/02/2020	
9322838011142	SZ CIPROFLOXACIN 750MG TAB 14 BLST	APIQ	21096	9322838011142	DIS	Dispensary	16.49	1	0	6/03/2019	A	6/03/2019	
9322838006667	SZ CITALOPRAM TAB 20MG BT *disc	APIQ	316210	9322838006667	OBS	Obsolete	0	0	0	6/01/2017	C	6/01/2017	
9322838009446	SZ CLARITHROMYCIN TAB 250	APIQ	513318	9322838009446	DIS	Dispensary	0	0	0	21/11/2014	A	19/03/2021	
9322838006933	SZ CLOPIDOGREL TAB 75MG BL 28	APIQ	309346	9322838006933	DIS	Dispensary	0	-1	0	27/03/2018	A	3/04/2018	
9322838005868	SZ CURAM DUO FORTE 875/125MG10	APIQ	305790	9322838005868	DIS	Dispensary	0	4	0	11/09/2019	A	13/09/2019	
9322838008241	SZ CYCLOSPORIN CAP 100MG BL 30	APIQ	375500	9322838008241	DIS	Dispensary	0	2	0	26/06/2019	A	28/06/2019	
9322838008227	SZ CYCLOSPORIN CAP 25MG BL 30	APIQ	375489	9322838008227	DIS	Dispensary	0	2	0	7/07/2021	A	21/07/2021	
9322838008234	SZ CYCLOSPORIN CAP 50MG BL 30	APIQ	375497	9322838008234	DIS	Dispensary	0	5	0	25/01/2017	A	25/01/2017	
9322838008074	SZ CYPROTERONE TAB  50MG BT 50	APIQ	385999	9322838008074	DIS	Dispensary	0	1	0	8/08/2017	A	8/08/2017	
9322838008050	SZ CYPROTERONE TAB 100MG BL 50	APIQ	381411	9322838008050	DIS	Dispensary	0	1	0	23/03/2021	A	1/04/2021	
9322838011524	SZ DESVENLAFAXINE MR 100MG TAB 28 B	APIQ	19534	9322838011524	DIS	Dispensary	0	2	0	5/12/2016	A	5/12/2016	
9322838006834	SZ DICLOFENAC TAB 25MG BL 50	APIQ	316814	9322838006834	DIS	Dispensary	0	2	0	21/08/2015	A	21/08/2015	
9322838006841	SZ DICLOFENAC TAB 50MG BL	APIQ	317926	9322838006841	DIS	Dispensary	0	6	0	6/03/2015	A	6/03/2015	
9322838006506	SZ DILTIAZEM TAB 60MG BL 90*disc	APIQ	316636	9322838006506	OBS	Obsolete		4	0	26/04/2017	C	21/03/2019	
9322838006513	SZ DILTIAZEM TAB 60MG BT 90	APIQ	329517	9322838006513	DIS	Dispensary	0	0	0	22/09/2017	A	28/06/2018	
9322838008630	SZ DONEPEZIL TAB 10MG BL	APIQ	393134	9322838008630	DIS	Dispensary	116.49	1	0	11/09/2014	A	11/09/2014	
9322838008821	SZ DOXYCYCLINE TAB 50MG BL 25	APIQ	434108	9322838008821	DIS	Dispensary	0	-5	0	7/04/2020	A	8/04/2020	
9322838012590	SZ DULOXETINE 30MG ENTERIC CAP	APIQ	12458	9322838012590	DIS	Dispensary	0	1	0	27/05/2019	A	28/05/2019	
9322838011036	SZ DULOXETINE 60MG ENTERIC CAP	APIQ	12459	9322838011036	DIS	Dispensary	0	3	0	21/12/2017	A	21/12/2017	
9322838007022	SZ ENALAPRIL  5MG 30 TABS	APIQ	329479	9322838007022	DIS	Dispensary	4.99	0	0	2/04/2014	A	2/04/2014	
9322838007046	SZ ENALAPRIL TAB 20MG BL 30	APIQ	329487	9322838007046	DIS	Dispensary	0	1	0	12/11/2015	A	12/11/2015	
9322838004823	SZ ENALAPRIL/HCT 20MG/6MG	APIQ	273066	9322838004823	DIS	Dispensary	0	-1	0	12/03/2014	A	12/03/2014	
9322838005912	SZ ESITALO 10MG BL 28	APIQ	297143	9322838005912	DIS	Dispensary	0	0	0	31/05/2016	A	1/06/2016	
9322838008975	SZ ESOMEPRAZOLE 20MG BL 30	APIQ	786	9322838008975	DIS	Dispensary	18.99	6	0	6/05/2017	A	6/05/2017	
9322838010497	SZ ESOMEPRAZOLE HP7 20MG 28	APIQ	14735	9322838010497	DIS	Dispensary	0	1	0	13/07/2016	A	21/06/2018	
9322838007978	SZ EXEMESTANE 25MG BL 30	1APIQ	361178	9322838007978	DIS	Dispensary	0	8	0	31/05/2016	A	21/06/2018	
9322838007220	SZ FAMCICLOVIR TAB 250MG BL 56	APIQ	317187	9322838007220	DIS	Dispensary	0	1	0	26/04/2018	A	26/04/2018	
9322838010886	SZ FLECAINIDE ACETATE 100 MG TAB BL	APIQ	18839	9322838010886	DIS	Dispensary	0	21	0	6/10/2016	A	21/06/2018	
9322838010893	SZ FLECAINIDE ACETATE 50 MG TAB BLS	APIQ	18837	9322838010893	DIS	Dispensary	0	24	0	25/10/2016	A	25/10/2016	
9322838007855	SZ FLUOXETINE CAP 20MG 28	APIQ	356425	9322838007855	DIS	Dispensary	0	5	0	15/09/2015	A	17/09/2015	
9322838007114	SZ FRUSEMIDE 40MCX100 TAB	APIQ	327069	9322838007114	DIS	Dispensary	2.99	0	0	25/02/2014	A	25/02/2014	
9322838007169	SZ GABAPENTIN 300MG BL 10	APIQ	318078	9322838007169	DIS	Dispensary	0	5	0	10/12/2013	A	2/08/2016	
9322838007176	SZ GABAPENTIN CAP 400MG 100	APIQ	318086	9322838007176	DIS	Dispensary	0	0	0	22/01/2018	A	22/01/2018	
9322838006803	SZ GASTENZ TAB 20MG 14	APIQ	317144	9322838006803	DIS	Dispensary	13.99	0	0	27/07/2015	A	27/07/2015	
9322838004328	SZ GLIMEPIRIDE TAB 1MG BL 30	APIQ	246409	9322838004328	DIS	Dispensary	0	7	0	10/08/2017	A	10/08/2017	
9322838004335	SZ GLIMEPIRIDE TAB 2MG BL 30	APIQ	246417	9322838004335	DIS	Dispensary	0	4	0	10/08/2017	A	10/08/2017	
9322838004359	SZ GLIMEPIRIDE TAB 4MG BL 30	APIQ	246441	9322838004359	DIS	Dispensary	0	0	0	6/04/2020	A	8/04/2020	
9322838009125	SZ IBUPROFEN PLUS COD 200MG + 12.8M	APIQ	54783	9322838009125	DIS	Dispensary	8.99	1	0	31/12/2019	A	7/01/2020	
5391189035026	SZ IDAPREX CMB 4/1.236 30	APIQ	351148	5391189035026	DIS	Dispensary	0	0	0	24/04/2020	A	28/04/2020	
9322838008425	SZ IRBESARTAN HCT 150/12.5MG30	APIQ	386464	9322838008425	DIS	Dispensary	0	7	0	27/02/2018	A	27/02/2018	
9322838008432	SZ IRBESARTAN HCT 300/12.5MG30	APIQ	386472	9322838008432	DIS	Dispensary	6.99	62	0	30/11/2018	A	30/11/2018	
9322838008449	SZ IRBESARTAN HCT 300/25MG30	APIQ	386480	9322838008449	DIS	Dispensary	7.49	35	0	27/04/2018	A	28/06/2018	
92783	SZ IRBESARTAN HCT 300MG/12.5MG	SIGMA	92783		DIS	Dispensary	0	16	0	10/05/2021	A	12/05/2021	
9322838008463	SZ IRBESARTAN TAB 150MG BL 30	APIQ	386502	9322838008463	DIS	Dispensary	0	2	0	15/10/2015	A	16/10/2015	
9322838008470	SZ IRBESARTAN TAB 300MG B	APIQ	386510	9322838008470	DIS	Dispensary	28.49	3	0	11/09/2014	A	11/09/2014	
9322838008456	SZ IRBESARTAN TAB 75MG BL	APIQ	386499	9322838008456	DIS	Dispensary	0	-1	0	3/07/2014	A	27/10/2016	
9322838005592	SZ LAMOTRIGINE 200MG TABS	APIQ	283509	9322838005592	DIS	Dispensary	0	0	0	17/09/2013	A	17/09/2013	
9322838005585	SZ LAMOTRIGINE TAB 100MG BL 56	APIQ	283495	9322838005585	DIS	Dispensary	0	-1	0	29/10/2015	A	29/10/2015	
9322838009590	SZ LATANOPROST/TIMOLOL 50	APIQ	561533	9322838009590	DIS	Dispensary	0	3	0	15/04/2014	A	15/04/2014	
9322838004571	SZ LEFLUNOMIDE TAB 10MG BT 30	APIQ	905356	9322838004571	DIS	Dispensary	36.99	0	0	30/10/2017	A	30/10/2017	
9322838004588	SZ LEFLUNOMIDE TAB 20MG BT 30	APIQ	905372	9322838004588	DIS	Dispensary	0	2	0	13/04/2017	A	13/04/2017	
9322838007459	SZ LERCANIDIPINE 10MG BL	APIQ	332518	9322838007459	DIS	Dispensary	4.99	0	0	3/03/2015	A	15/09/2015	
9322838007305	SZ LETROZOLE TAB 2.5MG BL 30	APIQ	357065	9322838007305	DIS	Dispensary	43.99	1	0	3/04/2017	A	3/04/2017	
9322838007442	SZ LEVETIRACETAM TAB 1000MG 60	APIQ	324442	9322838007442	DIS	Dispensary	0	4	1	8/03/2016	A	8/03/2016	
9322838007428	SZ LEVETIRACETAM TAB 250M	APIQ	324426	9322838007428	DIS	Dispensary	0	0	0	17/12/2014	A	17/12/2014	
9322838013603	SZ LURASIDONE TAB 80MG 30 BL	APIQ	65520	9322838013603	DIS	Dispensary	0	0	0	7/07/2021	A	8/07/2021	
9322838010947	SZ MELOXICAM CAP 15MG 30	APIQ	408042	9322838010947	DIS	Dispensary	0	0	0	17/07/2019	A	18/07/2019	
9322838012255	SZ MELOXICAM TAB 15MG BL 30	APIQ	265608	9322838012255	DIS	Dispensary	0	-1	0	14/04/2020	A	16/04/2020	
9322838012248	SZ MELOXICAM TAB 7.5MG 30	APIQ	265594	9322838012248	DIS	Dispensary	0	0	0	11/06/2020	A	15/06/2020	
9322838011197	SZ MEPREZE H/BURN 20MG 14 TABS	APIQ	28690	9322838011197	STO	Stomach & Anti Diarrohea	17.99	-1	0	29/09/2017	A	18/10/2017	
9322838011180	SZ MEPREZE H/BURN 20MG 7 TABS	APIQ	28689	9322838011180	STO	Stomach & Anti Diarrohea	7.99	1	0	29/09/2017	A	18/10/2017	
9322838012460	SZ METFORMIN 1000MG BL 90 TAB	APIQ	39712	9322838012460	DIS	Dispensary	0	67	0	5/04/2019	A	10/04/2019	
9322838007053	SZ METFORMIN TAB  500MG BL 100	APIQ	324485	9322838007053	DIS	Dispensary	0	0	0	2/02/2017	A	2/02/2017	
9322838007060	SZ METFORMIN TAB  500MG BT 100	APIQ	342459	9322838007060	DIS	Dispensary	4.99	2	0	5/12/2018	A	5/12/2018	
9322838007077	SZ METFORMIN TAB  850MG BL 60	APIQ	324493	9322838007077	DIS	Dispensary	0	-4	0	6/05/2019	A	7/05/2019	
9322838007091	SZ METFORMIN TAB 1000MG BL 90	APIQ	324450	9322838007091	DIS	Dispensary	8.99	-4	0	16/06/2015	A	16/06/2015	
9322838006568	SZ METOPROLOL TAB  50MG BL 100	APIQ	433985	9322838006568	DIS	Dispensary	0	5	0	10/08/2021	A	26/08/2021	
9322838006551	SZ METOPROLOL TAB 100MG BL 60	APIQ	433993	9322838006551	DIS	Dispensary	0	2	0	7/04/2021	A	8/04/2021	
9322838009743	SZ MIRTAZAPINE ODT 15MG 3	APIQ	666513	9322838009743	DIS	Dispensary	0	6	0	28/07/2014	A	28/07/2014	
9322838009750	SZ MIRTAZAPINE ODT 30MG 3	APIQ	666521	9322838009750	DIS	Dispensary	0	-1	0	17/07/2014	A	17/07/2014	
9322838009767	SZ MIRTAZAPINE ODT 45MG 3	APIQ	666548	9322838009767	DIS	Dispensary	0	16	0	28/07/2014	A	28/07/2014	
9322838004212	SZ MIRTAZAPINE TAB 30MG BL 30	APIQ	250821	9322838004212	DIS	Dispensary	0	1	0	5/01/2017	A	5/01/2017	
9322838004526	SZ MIRTAZAPINE TAB 45MG BL 30	APIQ	264253	9322838004526	DIS	Dispensary	10.49	2	0	27/09/2017	A	27/09/2017	
9322838008715	SZ MONTELUKAST TAB  4MG BL 28	APIQ	399280	9322838008715	DIS	Dispensary	12.49	1	0	18/09/2018	A	18/09/2018	
9322838008739	SZ MONTELUKAST TAB 10MG BL 28	APIQ	399302	9322838008739	DIS	Dispensary	0	4	0	21/07/2020	A	21/07/2020	
9322838008005	SZ MYCOPHENOLATE 500MG TA	APIQ	357057	9322838008005	DIS	Dispensary	213.99	0	0	25/02/2014	A	18/07/2018	
9322838007992	SZ MYCOPHENOLATE CAP 250M	APIQ	357049	9322838007992	DIS	Dispensary	0	0	0	31/10/2014	A	31/10/2014	
9322838012835	SZ NEBIVOLOL TAB 1.25MG 28 BL	APIQ	61304	9322838012835	DIS	Dispensary	0	0	0	23/02/2021	A	24/02/2021	
9322838012859	SZ NEBIVOLOL TAB 10MG 28 BL	APIQ	61306	9322838012859	DIS	Dispensary	0	0	0	18/11/2020	A	11/12/2020	
9322838012842	SZ NEBIVOLOL TAB 5MG 28 BL	APIQ	61305	9322838012842	DIS	Dispensary	0	0	0	6/10/2020	A	16/10/2020	
9322838012323	SZ NOVACODONE 10MG MRT BL 28	APIQ	29145	9322838012323	DIS	Dispensary	22.49	1	0	27/10/2017	A	27/10/2017	
9322838012330	SZ NOVACODONE 20MG MRT BL 28	APIQ	29146	9322838012330	DIS	Dispensary	39.99	2	0	27/10/2017	A	27/10/2017	
9322838012347	SZ NOVACODONE 40MG MRT BL 28	APIQ	29147	9322838012347	DIS	Dispensary	69.49	1	0	27/10/2017	A	27/10/2017	
9322838012354	SZ NOVACODONE 80MG MRT BL 28	APIQ	29148	9322838012354	DIS	Dispensary	113.99	0	0	3/11/2017	A	3/11/2017	
9322838007954	SZ OLANZAPINE DISTAB  5MG BL28	APIQ	361992	9322838007954	DIS	Dispensary	0	1	0	8/06/2017	A	8/06/2017	
9322838007961	SZ OLANZAPINE DISTAB 10MG BL28	APIQ	362018	9322838007961	DIS	Dispensary	0	-1	0	7/02/2017	A	27/11/2017	
9322838010961	SZ OLANZAPINE DISTAB 15MG BL 28	APIQ	7295	9322838010961	DIS	Dispensary	0	1	0	31/08/2016	A	1/09/2016	
9322838010954	SZ OLANZAPINE DISTAB 20MG BL 28	APIQ	7273	9322838010954	DIS	Dispensary	49.99	1	0	2/12/2016	A	2/12/2016	
9322838008180	SZ OLANZAPINE TAB  5MG BL 28	APIQ	361909	9322838008180	DIS	Dispensary	0	2	0	19/04/2017	A	19/04/2017	
9322838008197	SZ OLANZAPINE TAB  7.5MG BL 28	APIQ	361968	9322838008197	DIS	Dispensary	0	0	0	15/08/2017	A	17/08/2017	
9322838008203	SZ OLANZAPINE TAB 10MG BL 28	APIQ	361976	9322838008203	DIS	Dispensary	0	0	0	9/02/2017	A	9/02/2017	
9322838011500	SZ OLMESARTAN TABS 20 MG 30 BL	APIQ	22640	9322838011500	DIS	Dispensary	0	0	0	24/07/2020	A	24/07/2020	
9322838011517	SZ OLMESARTAN TABS 40 MG 30 BL	APIQ	22641	9322838011517	DIS	Dispensary	0	4	0	20/07/2020	A	21/07/2020	
9322838010282	SZ OLMESARTAN/HCT 20MG/12.5MG TAB 3	APIQ	22642	9322838010282	DIS	Dispensary	0	0	0	23/10/2020	A	28/10/2020	
9322838010305	SZ OLMESARTAN/HCT 40MG/25MG TAB 30	APIQ	22645	9322838010305	DIS	Dispensary	0	6	0	24/08/2020	A	25/08/2020	
9322838008289	SZ OMEPRAZOLE TAB 20MG BL 30	APIQ	369527	9322838008289	DIS	Dispensary	0	-2	0	19/02/2020	A	11/03/2020	
9322838008371	SZ OMEPRAZOLE TAB 20MG BT 30	APIQ	376817	9322838008371	DIS	Dispensary	0	0	0	22/02/2020	A	11/03/2020	
9322838010503	SZ ONDANSETRON TAB 4MG 10	APIQ	2190	9322838010503	DIS	Dispensary	0	1	0	30/09/2015	A	30/09/2015	
9322838010527	SZ ONDANSETRON TAB 4MG 4	APIQ	2192	9322838010527	DIS	Dispensary	0	-2.25	0	12/08/2015	A	12/08/2015	
9322838010541	SZ ONDANSETRON TAB 8MG 10	APIQ	2188	9322838010541	DIS	Dispensary	0	3.4	0	11/11/2015	A	28/06/2018	
9322838010565	SZ ONDANSETRON TAB 8MG 4	APIQ	2189	9322838010565	DIS	Dispensary	0	-3	0	15/06/2016	A	15/06/2016	
9322838010510	SZ ONDANSETRON TAB ODT 4MG 10	APIQ	1711	9322838010510	DIS	Dispensary	0	-3.4	0	11/08/2015	A	11/08/2015	
9322838010534	SZ ONDANSETRON TAB ODT 4MG 4	APIQ	1607	9322838010534	DIS	Dispensary	0	-5	0	12/08/2015	A	12/08/2015	
9322838010558	SZ ONDANSETRON TAB ODT 8MG 10	APIQ	1771	9322838010558	DIS	Dispensary	0	-2.4	0	17/07/2015	A	17/07/2015	
9322838011159	SZ OSTEOVAN ZOLEDRONIC ACID 5MG/100	APIQ	10384	9322838011159	DIS	Dispensary	425.99	0	0	18/03/2019	A	18/03/2019	
9322838005943	SZ OXYCODONE TAB 10MG BL	APIQ	691933	9322838005943	DIS	Dispensary	22.49	2	0	27/02/2015	A	27/02/2015	
9322838005967	SZ OXYCODONE TAB 20MG BL	APIQ	691984	9322838005967	DIS	Dispensary	39.99	1	0	27/02/2015	A	27/02/2015	
9322838005981	SZ OXYCODONE TAB 40MG BL	APIQ	691992	9322838005981	DIS	Dispensary	69.49	1	0	27/02/2015	A	27/02/2015	
9322838006001	SZ OXYCODONE TAB 80MG BL	APIQ	692034	9322838006001	DIS	Dispensary	113.99	0	0	27/02/2015	A	13/01/2017	
9322388007824	SZ OXYTOCIN 10IU 5X1ML AMP	APIQ	92	9322388007824	DIS	Dispensary	0	0	0	9/03/2017	A	9/03/2017	
9322838005080	SZ PAROXETINE TAB 20MG BL	APIQ	265624	9322838005080	DIS	Dispensary	0	0	0	15/12/2014	A	15/12/2014	
9322838006698	SZ PRAVASTATIN TAB 20MG BL 30	APIQ	319066	9322838006698	DIS	Dispensary	0	0	0	7/11/2019	A	27/11/2019	
9322838009408	SZ PREGABALIN 150MG CAP 56 BL	APIQ	27052	9322838009408	DIS	Dispensary	74.99	1	0	27/10/2017	A	27/10/2017	
9322838009385	SZ PREGABALIN 25MG CAP 56 BL	APIQ	27049	9322838009385	DIS	Dispensary	21.99	0	0	27/10/2017	A	27/10/2017	
9322838009415	SZ PREGABALIN 300MG CAP 56 BL	APIQ	27053	9322838009415	DIS	Dispensary	0	10	0	6/12/2017	A	6/12/2017	
9322838009392	SZ PREGABALIN 75MG CAP 56 BL	APIQ	27050	9322838009392	DIS	Dispensary	48.99	-1	0	1/11/2017	A	1/11/2017	
9322838008135	SZ QUETIAPINE TAB 25MG BL 60	APIQ	362727	9322838008135	DIS	Dispensary	0	7	0	10/02/2017	A	10/02/2017	
9322838004366	SZ RAMIPRIL 1.25MG BL 30	APIQ	244562	9322838004366	DIS	Dispensary	3.49	1	0	19/05/2014	A	19/05/2014	
9322838011944	SZ RAMIPRIL 5MG TAB 30 BL	APIQ	29773	9322838011944	DIS	Dispensary	0	-7	0	24/03/2020	A	27/03/2020	
9322838004298	SZ RAMIPRIL CAP 10MG BL 30	APIQ	244589	9322838004298	DIS	Dispensary	5.99	0	0	8/03/2019	A	8/03/2019	
343269	SZ RANITAL 150MG 14	APIQ	343269		DIS	Dispensary	0	-1	0	3/06/2021	A	3/06/2021	
9322838006346	SZ RANITIDINE TAB 150MG 60	APIQ	331236	9322838006346	DIS	Dispensary	7.99	0	0	14/08/2015	A	14/08/2015	
9322838006353	SZ RANITIDINE TAB 300MG BL 30	APIQ	328324	9322838006353	DIS	Dispensary	0	0	3	31/08/2015	A	31/08/2015	
9322838008296	SZ RILUZOLE TAB 50MG BL 56	APIQ	379441	9322838008296	DIS	Dispensary	326.49	0	0	21/11/2018	A	21/11/2018	
9322838007695	SZ RISEDRONATE 35MG BL 4	APIQ	343234	9322838007695	DIS	Dispensary	0	18	0	17/12/2015	A	17/12/2015	
9322838005714	SZ RISPERIDONE 0.5MG BL 60	APIQ	334855	9322838005714	DIS	Dispensary	0	0	0	28/04/2020	A	28/04/2020	
9322838005219	SZ RISPERIDONE 3MG BL 60	APIQ	334898	9322838005219	DIS	Dispensary	0	2	0	4/11/2019	A	27/11/2019	
9322838008333	SZ ROSUVASTATIN TAB  5MG	APIQ	395587	9322838008333	DIS	Dispensary	0	0	0	7/11/2014	A	31/08/2016	
9322838008340	SZ ROSUVASTATIN TAB 10MG	APIQ	395552	9322838008340	DIS	Dispensary	35.49	4	0	3/11/2014	A	3/11/2014	
9322838008357	SZ ROSUVASTATIN TAB 20MG BL 30	APIQ	395560	9322838008357	DIS	Dispensary	0	0	0	27/04/2017	A	27/04/2017	
9322838007725	SZ SERTRALINE TAB  50MG BL 30	APIQ	357103	9322838007725	DIS	Dispensary	0	-334	0	29/06/2015	A	29/06/2015	
9322838007732	SZ SERTRALINE TAB 100MG BL 30	APIQ	357111	9322838007732	DIS	Dispensary	0	0	0	29/03/2016	A	30/03/2016	
9322838008548	SZ SILDENAFIL TAB  25MG 4	APIQ	617881	9322838008548	DIS	Dispensary	11.49	0	0	7/09/2016	A	7/09/2016	
9322838008562	SZ SILDENAFIL TAB 100MG  4	APIQ	617865	9322838008562	DIS	Dispensary	0	0	0	3/06/2015	A	3/06/2015	
9322838008579	SZ SILDENAFIL TAB 100MG 12	APIQ	617806	9322838008579	DIS	Dispensary	44.49	2.67	0	21/05/2015	A	21/05/2015	
9322838011234	SZ SIMVASTATIN 20MG BLST 30 TABS	APIQ	18389	9322838011234	DIS	Dispensary	0	1	0	3/08/2017	A	4/08/2017	
9322838011227	SZ SIMVASTATIN TAB 40MG BL 30	APIQ	365580	9322838011227	DIS	Dispensary	0	0	0	14/04/2021	A	20/04/2021	
9322838004618	SZ SODIUM VALPROATE 200MG	APIQ	262315	9322838004618	ANL	Analgesics/Low Dose Aspirin	17.49	120	41	28/02/2013	A	28/06/2018	
9322838004625	SZ SODIUM VALPROATE 500MG	APIQ	262323	9322838004625	DIS	Dispensary	34.49	84.44	10	28/02/2013	A	20/03/2017	
9322838006537	SZ SOTALOL TAB 160MG BL 60	APIQ	312568	9322838006537	DIS	Dispensary	0	1	0	14/06/2017	A	14/06/2017	
9322838009200	SZ SUMATRIPTAN TAB  50MG BL 2	APIQ	408840	9322838009200	DIS	Dispensary	4.99	0	0	28/01/2021	A	10/02/2021	
9322838009217	SZ SUMATRIPTAN TAB  50MG BL 4	APIQ	408875	9322838009217	DIS	Dispensary	0	0	0	12/08/2020	A	14/08/2020	
9322838006070	SZ TACROLIMUS CAP 0.5MG 100	APIQ	331368	9322838006070	DIS	Dispensary	200.99	0	0	5/10/2018	A	5/10/2018	
9322838006087	SZ TACROLIMUS CAP 1MG 100	APIQ	331376	9322838006087	DIS	Dispensary	401.49	0	0	5/10/2018	A	5/10/2018	
9322838008746	SZ TAMSULOSIN SR 400MCG M	APIQ	398861	9322838008746	DIS	Dispensary	57.49	-11	15	4/09/2013	A	13/12/2018	
9322838009620	SZ TELMISARTAN HCT 40/12.5MG28	APIQ	826901	9322838009620	DIS	Dispensary	0	0	0	3/11/2016	A	3/11/2016	
9322838009606	SZ TELMISARTAN TAB 40MG 28	APIQ	846732	9322838009606	DIS	Dispensary	0	1	0	4/04/2018	A	5/04/2018	
9322838009613	SZ TELMISARTAN TAB 80MG 28	APIQ	846791	9322838009613	DIS	Dispensary	8.99	-2	0	8/06/2018	A	8/06/2018	
